"LSOA11CD","tasmax_avg"
"E01000001",24.2725221020641
"E01000002",24.2698154075302
"E01000003",24.260125617064
"E01000005",24.2792864679119
"E01000006",24.19
"E01000007",24.1994588805407
"E01000008",24.2100025315614
"E01000009",24.19
"E01000010",24.2025551568272
"E01000011",24.19
"E01000012",24.2067479106486
"E01000013",24.1923444234737
"E01000014",24.1872499252516
"E01000015",24.186949463046
"E01000016",24.1778660102572
"E01000017",24.1707093098096
"E01000018",24.1788880206565
"E01000019",24.1453597501061
"E01000020",24.143684179393
"E01000021",24.1551034628657
"E01000022",24.1481289189137
"E01000023",24.1690966798518
"E01000024",24.1699927033015
"E01000025",24.17
"E01000027",24.0510982057154
"E01000028",24.07
"E01000029",24.0768372118711
"E01000030",24.0547432360592
"E01000031",24.063294581771
"E01000032",24.0901343195517
"E01000033",24.162807286134
"E01000034",24.1703775178267
"E01000035",24.1797788986546
"E01000036",24.1813007263392
"E01000037",24.1797109355051
"E01000038",24.1602133616342
"E01000039",24.1888253553677
"E01000040",24.191970464733
"E01000041",24.19
"E01000042",24.1920607736087
"E01000043",24.2092479795731
"E01000044",24.1992430532029
"E01000045",24.210060325632
"E01000046",24.1963018534715
"E01000048",24.22
"E01000049",24.2196756253464
"E01000050",24.2154161448381
"E01000051",24.22
"E01000052",24.2120387402751
"E01000053",24.2290410376836
"E01000054",24.1955611096289
"E01000055",24.1993375389564
"E01000056",24.2191117312989
"E01000057",24.190396785169
"E01000058",24.1970551326941
"E01000059",24.2063465692609
"E01000060",24.1605814066111
"E01000061",24.1518238262406
"E01000062",24.16324974427
"E01000063",24.1503393628546
"E01000064",24.1677369170859
"E01000065",24.1617688292268
"E01000066",24.1736141610502
"E01000067",24.1704581360436
"E01000068",24.1851427556429
"E01000069",24.1874014779798
"E01000070",24.1756612773311
"E01000071",24.19
"E01000072",24.186999118556
"E01000073",24.1727705362218
"E01000074",24.1719736497373
"E01000075",24.1836902886728
"E01000076",24.19
"E01000077",24.17
"E01000078",24.159180611896
"E01000079",24.1701276164187
"E01000080",24.17
"E01000081",24.17
"E01000082",24.1512028771682
"E01000083",24.152236900891
"E01000084",24.2
"E01000085",24.2005455758265
"E01000086",24.2
"E01000087",24.2317377291528
"E01000088",24.2199525287396
"E01000089",24.2326850947248
"E01000090",24.2588052623773
"E01000091",24.2269786856379
"E01000092",24.2399631657054
"E01000093",24.2126014307193
"E01000094",24.2372726001397
"E01000095",24.2339765441327
"E01000096",24.22
"E01000097",24.1226688416567
"E01000098",24.1346978338666
"E01000099",24.1273571615831
"E01000100",24.1495909433193
"E01000101",24.15
"E01000102",24.1425058926816
"E01000103",24.2264149185541
"E01000104",24.2192086275125
"E01000105",24.2
"E01000106",24.200056733986
"E01000107",24.211188135654
"E01000108",24.2049638289826
"E01000109",24.1230331247602
"E01000110",24.092627985805
"E01000111",24.1146418986898
"E01000112",24.111960723921
"E01000113",24.1165265943342
"E01000114",24.1280250537147
"E01000115",24.0216023958642
"E01000116",24.0294444981348
"E01000117",23.9893481095375
"E01000118",23.9920714966117
"E01000119",24.0108465076303
"E01000120",24.031874011856
"E01000121",24.0328034115613
"E01000122",24.0644377452056
"E01000123",24.0540807035967
"E01000124",24.0696984944183
"E01000125",24.0329502893102
"E01000126",24.0839595138893
"E01000127",24.0338190180285
"E01000128",24.07
"E01000129",24.0659588776576
"E01000130",24.0501610859503
"E01000131",24.0720737746872
"E01000132",24.03
"E01000133",24.0175525331715
"E01000134",24.03
"E01000135",24.0532459102221
"E01000136",23.9029983122443
"E01000137",24.06
"E01000138",24.0605916746101
"E01000139",24.0561696786238
"E01000140",23.9666652965488
"E01000141",24.1094158309589
"E01000142",24.0818668110617
"E01000143",24.0617531103185
"E01000144",24.05783136077
"E01000145",24.0601083892261
"E01000146",24.0294311750559
"E01000147",24.1169917966692
"E01000148",24.071871347785
"E01000150",24.112994050578
"E01000151",24.09
"E01000152",24.0445497866075
"E01000153",24.0538517914692
"E01000154",24.09
