"LSOA11CD","tasmax_avg"
"E01000001",24.362500788771
"E01000002",24.3596308150604
"E01000003",24.3427352325212
"E01000005",24.3592864679119
"E01000006",24.3
"E01000007",24.3047294402703
"E01000008",24.3100025315614
"E01000009",24.3
"E01000010",24.3076053317721
"E01000011",24.3
"E01000012",24.3083739553243
"E01000013",24.3066683481168
"E01000014",24.3020339926151
"E01000015",24.306949463046
"E01000016",24.2978660102572
"E01000017",24.2907093098096
"E01000018",24.2988880206565
"E01000019",24.26
"E01000020",24.2624561195953
"E01000021",24.2651034628657
"E01000022",24.2635601480394
"E01000023",24.2790966798518
"E01000024",24.2799927033015
"E01000025",24.28
"E01000027",24.1710982057154
"E01000028",24.19
"E01000029",24.1968372118711
"E01000030",24.1747432360592
"E01000031",24.183294581771
"E01000032",24.2101343195517
"E01000033",24.282807286134
"E01000034",24.2906955197615
"E01000035",24.3041004467913
"E01000036",24.3078811560067
"E01000037",24.3081523239555
"E01000038",24.2900973958077
"E01000039",24.3147647479675
"E01000040",24.3029556970994
"E01000041",24.31
"E01000042",24.3082021803534
"E01000043",24.3288712494236
"E01000044",24.3113392413277
"E01000045",24.3238491104013
"E01000046",24.3152677282242
"E01000048",24.32
"E01000049",24.3203243746536
"E01000050",24.3169440965587
"E01000051",24.32
"E01000052",24.3279612597249
"E01000053",24.3390410376836
"E01000054",24.3136764633778
"E01000055",24.3193375389564
"E01000056",24.3298571557762
"E01000057",24.310396785169
"E01000058",24.31
"E01000059",24.3163465692609
"E01000060",24.2793664676373
"E01000061",24.2727538916183
"E01000062",24.2826252090349
"E01000063",24.2606787257092
"E01000064",24.2877369170859
"E01000065",24.2776596005451
"E01000066",24.2839780340574
"E01000067",24.2804581360436
"E01000068",24.2951427556429
"E01000069",24.2974014779798
"E01000070",24.2856612773311
"E01000071",24.3000812815491
"E01000072",24.3051605219245
"E01000073",24.2841558043327
"E01000074",24.282960474606
"E01000075",24.3005354330091
"E01000076",24.31
"E01000077",24.28
"E01000078",24.2726446248625
"E01000079",24.2881752305357
"E01000080",24.2816156296016
"E01000081",24.2898360782815
"E01000082",24.2620694899258
"E01000083",24.2681579339274
"E01000084",24.3100002007425
"E01000085",24.3197431322134
"E01000086",24.3108616132592
"E01000087",24.3505224443672
"E01000088",24.3399525287396
"E01000089",24.3526850947249
"E01000090",24.3807109725056
"E01000091",24.337046181247
"E01000092",24.3526916684093
"E01000093",24.3304335070357
"E01000094",24.3486732121398
"E01000095",24.3511117095151
"E01000096",24.3329112054693
"E01000097",24.2426688416567
"E01000098",24.2546978338666
"E01000099",24.2472058512591
"E01000100",24.26
"E01000101",24.26
"E01000102",24.26
"E01000103",24.3464149185541
"E01000104",24.3392086275125
"E01000105",24.3196127962572
"E01000106",24.320056733986
"E01000107",24.3331131848941
"E01000108",24.3279110963728
"E01000109",24.2420220831735
"E01000110",24.212627985805
"E01000111",24.2346418986898
"E01000112",24.231960723921
"E01000113",24.2365265943342
"E01000114",24.2468980398916
"E01000115",24.1223683129343
"E01000116",24.1295833736011
"E01000117",24.0992549823285
"E01000118",24.0967043775516
"E01000119",24.1176603889989
"E01000120",24.1322625873261
"E01000121",24.1398032258139
"E01000122",24.1713252942468
"E01000123",24.1615015860567
"E01000124",24.1709545377976
"E01000125",24.1295423294217
"E01000126",24.1839595138893
"E01000127",24.1247737725356
"E01000128",24.17
"E01000129",24.1650798217259
"E01000130",24.1463005444211
"E01000131",24.1715603388016
"E01000132",24.12
"E01000133",24.1137762665858
"E01000134",24.1224512064525
"E01000135",24.1496520581763
"E01000136",23.9929983122443
"E01000137",24.15
"E01000138",24.1505916746101
"E01000139",24.1423393572476
"E01000140",24.0566652965488
"E01000141",24.1964518598252
"E01000142",24.1718552760611
"E01000143",24.1449448710753
"E01000144",24.1572371630918
"E01000145",24.1600948405728
"E01000146",24.1263742925615
"E01000147",24.2069917966692
"E01000148",24.1619694697842
"E01000150",24.202994050578
"E01000151",24.19
"E01000152",24.1445497866075
"E01000153",24.1538517914692
"E01000154",24.19
"E01000155",24.1857996121047
"E01000156",24.0758995085872
"E01000157",24.1404455396499
"E01000158",24.1318617255396
"E01000159",24.1025491522828
"E01000160",24.1791291980495
"E01000161",24.1422743977563
"E01000162",24.1255103985457
"E01000163",24.2
"E01000164",24.1368031502762
"E01000165",24.1772469573054
"E01000166",24.0120980105953
"E01000167",24.0425187393947
"E01000168",24.0326405844225
"E01000169",24.0489958878862
"E01000170",24.0707557172551
"E01000171",24.0619422134752
"E01000172",24.0592255534721
"E01000173",24.1085855421232
"E01000174",24.0633636195353
"E01000175",24.087372103737
"E01000176",24.029796373869
"E01000177",23.9936506122077
"E01000178",24.0401484588065
"E01000179",24.0193319546489
"E01000180",23.9894775427869
"E01000181",23.9624631572677
"E01000182",23.9610119600478
"E01000183",23.99
"E01000184",24.0721471294718
"E01000185",24.0365822460654
"E01000186",24.0339452412233
"E01000187",23.9902933018511
"E01000188",23.8666439978784
"E01000189",23.9941868082047
"E01000190",24.0050754684953
"E01000191",24.0608811113914
"E01000192",24.0804378920457
"E01000193",24.0770544104979
"E01000194",24.1249619050051
"E01000195",23.9707677810205
"E01000196",24.0686332695937
"E01000197",23.9902689016538
"E01000198",24.112510105575
"E01000199",24.1122095085274
"E01000200",24.1176251981762
"E01000201",24.1440350620556
"E01000202",24.0896821589657
"E01000203",24.0858820592219
"E01000204",24.1059148805109
"E01000205",24.08
"E01000206",23.9942123602059
"E01000207",24.0762067331576
"E01000208",24.0039432948833
"E01000209",24.1007626339633
"E01000210",24.0588173057459
"E01000211",24.1422122206027
"E01000212",24.0897545928819
"E01000213",24.0669662519819
"E01000214",24.051634758802
"E01000215",24.16
"E01000216",24.16
"E01000217",24.1594961014462
"E01000218",24.16
"E01000219",24.195338790862
"E01000220",24.1631439882216
"E01000221",24.2296892594582
"E01000222",24.2122732342839
"E01000223",24.205349622498
"E01000224",24.1823818679979
"E01000225",24.1533080020705
"E01000226",24.124180566834
"E01000227",24.0850542004244
"E01000228",23.8571353551826
"E01000229",24.0261612764702
"E01000230",24.0270653021838
"E01000231",24.0241736350236
"E01000232",24.0500188036747
"E01000233",24.0758141719415
"E01000234",24.051407338798
"E01000235",24.1128587796096
"E01000236",24.1395759126181
"E01000237",24.1181079466373
"E01000238",24.0912352713963
"E01000239",24.1044101673177
"E01000240",24.1275977887831
"E01000241",24.1074191680503
"E01000242",24.0821409570074
"E01000243",24.0819873984229
"E01000244",24.0994194719814
"E01000245",24.0961157443697
"E01000246",23.8861913795223
"E01000247",23.9777473211592
"E01000248",23.7446237597535
"E01000249",23.793695215165
"E01000250",23.7695760454694
"E01000251",24.0129926179156
"E01000252",23.9540206317617
"E01000253",23.7478959784004
"E01000254",23.7585587745164
"E01000255",23.9188511791304
"E01000256",24.0577761835678
"E01000257",24.0811918826546
"E01000258",23.9795201937678
"E01000259",24.0849743087462
"E01000260",24.0887936721835
"E01000261",23.8390868338411
"E01000262",23.9761175261393
"E01000263",23.939164838399
"E01000264",23.9997408554403
"E01000265",24.02
"E01000266",23.9861725508009
"E01000267",24.025611821036
"E01000268",24.0031039645941
"E01000269",23.9700126511146
"E01000270",24.0242769924983
"E01000271",23.9796602880223
"E01000272",23.9978922890417
"E01000273",23.9624546517918
"E01000274",24.0185075730241
"E01000275",24.0522141254893
"E01000276",24.0249280350659
"E01000277",24.0795493249617
"E01000278",24.0519681752386
"E01000279",23.888740708986
"E01000280",23.9768826533012
"E01000281",23.9510851465554
"E01000282",23.9798165887726
"E01000283",24.0025112789307
"E01000284",23.9751779225493
"E01000285",23.8957847196183
"E01000286",23.849858407767
"E01000287",23.91
"E01000288",23.9553268873415
"E01000289",23.9468757367062
"E01000290",23.7805302389953
"E01000291",23.9384040264295
"E01000292",23.8120312928207
"E01000293",23.8225219121748
"E01000294",23.7932896390184
"E01000295",23.9924384205825
"E01000296",24.0390727735063
"E01000297",24.0041660662607
"E01000298",24.0182219753176
"E01000299",24.0083901535597
"E01000300",24.0753021020333
"E01000301",24.0457193117008
"E01000302",24.0314950362388
"E01000303",24.0474839719908
"E01000304",24.0987966244591
"E01000305",24.2287883292927
"E01000306",24.1193130711627
"E01000307",24.2130909564473
"E01000308",24.2094784896559
"E01000309",24.1098718622534
"E01000310",24.1389606945267
"E01000311",24.1594042555786
"E01000312",24.1911819833066
"E01000313",24.158617626174
"E01000314",24.11
"E01000315",24.0749746910962
"E01000316",24.0165452494707
"E01000317",24.0213213738829
"E01000318",24.0068915000115
"E01000319",24.0287626236526
"E01000320",23.9865388906352
"E01000321",23.9779128164668
"E01000322",23.9910989528061
"E01000323",23.993045499099
"E01000324",24.0786809010987
"E01000325",24.3918637504197
"E01000326",24.4606799738494
"E01000327",24.3166721336657
"E01000328",24.4185081957957
"E01000329",24.402774653801
"E01000330",24.3220934391859
"E01000331",24.5574267582992
"E01000332",24.2999973862655
"E01000333",24.2788763030392
"E01000334",24.2627822383511
"E01000335",24.4475365938483
"E01000336",24.4228453888489
"E01000337",24.2960808700877
"E01000338",24.3134441863069
"E01000339",24.4065617889902
"E01000340",24.3419097061467
"E01000341",24.36
"E01000342",24.3964228034356
"E01000343",24.3826582985387
"E01000344",24.4218414595335
"E01000345",24.44
"E01000346",24.4305390605787
"E01000347",24.3800004856501
"E01000348",24.4707745664157
"E01000349",24.4567107091843
"E01000350",24.4551336626709
"E01000351",24.4886742293582
"E01000352",24.4074709793161
"E01000353",24.2812180513281
"E01000354",24.2637600359048
"E01000355",24.3
"E01000356",24.2739512471358
"E01000357",24.2796299762149
"E01000358",24.2727974385768
"E01000359",24.2168074385976
"E01000360",24.33
"E01000361",24.3984132668855
"E01000362",24.3841871030908
"E01000363",24.4381726457387
"E01000364",24.490923687055
"E01000365",24.3138127916492
"E01000366",24.3204566817845
"E01000367",24.4636183080405
"E01000368",24.4593950205846
"E01000369",24.3649396355411
"E01000370",24.3507788810951
"E01000371",24.3934795842343
"E01000372",24.333108575583
"E01000373",24.5
"E01000374",24.6241333918849
"E01000375",24.6299345162559
"E01000376",24.5447172112358
"E01000377",24.4913873406677
"E01000378",24.5970768868064
"E01000379",24.615973715249
"E01000380",24.5190179001983
"E01000381",24.5540070179735
"E01000382",24.5044078993498
"E01000383",24.5185564504881
"E01000384",24.4006388227162
"E01000385",24.5592270920825
"E01000386",24.5293037003309
"E01000387",24.4996062756999
"E01000388",24.3115196738448
"E01000389",24.3321905774833
"E01000390",24.4013483159858
"E01000391",24.3803320628218
"E01000392",24.2985926410785
"E01000393",24.3219835194094
"E01000394",24.3203497660523
"E01000395",24.1030928932815
"E01000396",24.1665578081692
"E01000398",24.2080214588521
"E01000399",24.2070734254489
"E01000400",24.2121802020271
"E01000401",24.2564632764037
"E01000402",24.3002349286335
"E01000403",24.4760205009451
"E01000404",24.46
"E01000405",24.4701214070689
"E01000406",24.3944584804418
"E01000407",24.3589231188517
"E01000408",24.4688535294715
"E01000409",24.2739703930285
"E01000410",24.2141253907699
"E01000411",24.2813895056921
"E01000412",24.1617315415661
"E01000413",24.3628859223312
"E01000414",24.2692585806628
"E01000415",24.22
"E01000416",24.43
"E01000417",24.2915482614423
"E01000418",24.3443362290123
"E01000419",24.1722996419019
"E01000420",24.2266183591121
"E01000421",24.20643595092
"E01000422",24.43
"E01000423",24.3600215707946
"E01000424",24.4141229546638
"E01000425",24.3940264781544
"E01000426",24.3921486351733
"E01000427",24.3330799960717
"E01000428",24.3712082770572
"E01000429",24.5306575414481
"E01000430",24.5904109309708
"E01000431",24.5
"E01000432",24.5529875154072
"E01000433",24.5209947754288
"E01000434",24.6152793723426
"E01000435",24.51
"E01000436",24.2281404250656
"E01000437",24.3
"E01000438",24.3107140692787
"E01000439",24.3284629244582
"E01000440",24.2917181299482
"E01000441",24.3054366104722
"E01000442",24.2680133152509
"E01000443",24.5064523522467
"E01000444",24.5533742281814
"E01000445",24.5436479357469
"E01000446",24.5117935826417
"E01000447",24.5825118250166
"E01000448",24.5369567529527
"E01000449",24.5245398421962
"E01000450",24.1891579225008
"E01000451",24.2179231639032
"E01000452",24.2368597291729
"E01000453",24.2778492618322
"E01000454",24.262553532954
"E01000455",24.2640446966685
"E01000456",24.2799743511663
"E01000457",24.4136329910077
"E01000458",24.4523647094395
"E01000459",24.3897979929999
"E01000460",24.4640771534013
"E01000461",24.4778870490089
"E01000462",24.4490741169057
"E01000463",24.4246159721888
"E01000464",24.4404846993513
"E01000465",24.4517147433117
"E01000466",24.4316905725545
"E01000467",24.3928336198948
"E01000468",24.3919524259623
"E01000469",24.4092870488235
"E01000470",24.4169423619716
"E01000471",24.27
"E01000472",24.269153915017
"E01000473",24.2348460051652
"E01000474",24.22
"E01000475",24.2345233184244
"E01000476",24.2417651460003
"E01000477",24.2636465297258
"E01000478",24.2669003126602
"E01000479",24.1640233419086
"E01000480",24.1608071982134
"E01000481",24.1509411739156
"E01000482",24.2053560787934
"E01000483",24.2372113266519
"E01000484",24.1905243464231
"E01000485",24.1960444016175
"E01000486",24.1468961255257
"E01000487",24.1942815357312
"E01000488",24.21
"E01000489",24.1672039963733
"E01000490",24.2
"E01000491",24.1673481325876
"E01000492",24.1741109138911
"E01000493",24.1841312536024
"E01000494",24.15
"E01000495",24.1842904076459
"E01000497",24.147695362165
"E01000498",24.20871439989
"E01000499",24.1910082614837
"E01000501",24.13
"E01000502",24.2031506556072
"E01000503",24.1703723040356
"E01000504",24.2263913508243
"E01000505",24.24
"E01000506",24.2526411725489
"E01000507",24.24
"E01000508",24.2666006701887
"E01000509",24.21
"E01000510",24.2269428245836
"E01000511",24.2499275381972
"E01000512",24.2462005747468
"E01000513",24.1617211033249
"E01000514",24.11
"E01000515",24.1482308364603
"E01000516",24.1459578145914
"E01000517",24.17
"E01000518",24.121038898558
"E01000519",24.1341694060843
"E01000520",24.1345954897311
"E01000521",24.2518367756465
"E01000522",24.2592899372006
"E01000523",24.2315617023277
"E01000524",24.2314878692571
"E01000525",24.2381247577222
"E01000526",24.2700042622711
"E01000527",24.2687504795853
"E01000528",24.2758472019982
"E01000530",24.1899032585947
"E01000531",24.2131113070456
"E01000532",24.2569953755712
"E01000533",24.2202673120407
"E01000534",24.19
"E01000535",24.1968610115553
"E01000536",24.1210616722458
"E01000538",24.1533577926223
"E01000539",24.1778745721525
"E01000540",24.1396281086416
"E01000541",24.1511025178235
"E01000543",24.1909625730771
"E01000544",24.3140334539598
"E01000545",24.2003473794467
"E01000546",24.2013751041232
"E01000547",24.2625272846147
"E01000548",24.2870858994384
"E01000549",24.2722043501041
"E01000550",24.3
"E01000551",24.2744466388672
"E01000552",24.3057266593181
"E01000553",24.2111600949583
"E01000554",24.216283612391
"E01000555",24.2277266274404
"E01000556",24.22
"E01000557",24.22
"E01000558",24.1921815424931
"E01000559",24.2120814764294
"E01000560",24.187603985984
"E01000561",24.1894860842552
"E01000562",23.9856776127165
"E01000563",24.0624527111949
"E01000564",24.12809077092
"E01000565",24.0544087805308
"E01000566",24.1206676587823
"E01000567",24.0321355128604
"E01000568",24.0869074651331
"E01000569",24.1036583270683
"E01000570",24.1597255972319
"E01000571",24.1873137122906
"E01000572",24.1478400402883
"E01000573",24.1576282773626
"E01000574",24.15
"E01000575",24.1938193102563
"E01000576",24.2182399051848
"E01000577",24.1557017314341
"E01000578",24.217177051376
"E01000579",24.2997103068227
"E01000580",24.2568726521718
"E01000581",24.18
"E01000582",24.1873175575911
"E01000583",24.27
"E01000584",24.1802740957652
"E01000585",24.202430306617
"E01000586",24.2435511284215
"E01000587",24.1522801918732
"E01000588",24.1411660882437
"E01000589",24.1557569653843
"E01000590",24.1470581134465
"E01000591",24.15727294349
"E01000592",24.1307156204913
"E01000593",24.1298513320085
"E01000594",24.1603897105634
"E01000595",24.2889415917169
"E01000596",24.2899236918933
"E01000599",24.2701070700074
"E01000600",24.2616075250587
"E01000601",24.2753790422085
"E01000602",24.2818558844085
"E01000603",24.2848949890583
"E01000604",24.2867694769731
"E01000605",24.2823571276203
"E01000606",24.0632260427763
"E01000607",24.138193790274
"E01000608",24.0866191324835
"E01000609",24.0785788108042
"E01000610",24.17
"E01000611",24.0813937841105
"E01000612",24.1635252753192
"E01000613",24.1606487970263
"E01000615",24.222342140089
"E01000616",24.17
"E01000617",24.2165981137262
"E01000618",24.248442979674
"E01000619",24.2440656023715
"E01000620",24.2560067496033
"E01000621",24.27
"E01000622",24.2129721787601
"E01000623",24.1672440415205
"E01000624",24.1836220491942
"E01000625",24.2133238979332
"E01000626",24.2478073057254
"E01000627",24.2373038646103
"E01000628",24.2644477568467
"E01000629",24.1638766182477
"E01000630",24.2105759668972
"E01000631",24.187955206031
"E01000632",24.2042529196585
"E01000633",24.1949119713666
"E01000634",24.1707125637543
"E01000635",24.17
"E01000636",24.1814405178437
"E01000637",24.2203903043776
"E01000638",24.2527656040136
"E01000639",24.1921091018675
"E01000640",24.2104425666207
"E01000641",24.2315502727965
"E01000642",24.1688155000201
"E01000643",24.2078827553614
"E01000644",24.21
"E01000645",24.2245266942178
"E01000646",24.2481597841786
"E01000647",24.2817399665742
"E01000648",24.3136220475905
"E01000649",24.2506221340466
"E01000650",24.3042358843274
"E01000651",24.3198866181504
"E01000652",24.33045502203
"E01000653",24.260844330273
"E01000654",23.6033553684037
"E01000655",23.6760511913196
"E01000656",23.827243373025
"E01000657",23.8486131778824
"E01000658",23.7944349640141
"E01000659",23.7431253300332
"E01000661",24.3479463514708
"E01000662",24.353745225564
"E01000663",24.3168160640726
"E01000664",24.3309089640971
"E01000665",24.3037357863705
"E01000666",24.0964279114798
"E01000667",24.1578758649911
"E01000668",24.3574295705095
"E01000669",24.3598653516418
"E01000670",24.3412827405464
"E01000671",24.3556859876255
"E01000672",24.2839226279585
"E01000673",24.3070917803391
"E01000674",24.3144007255548
"E01000675",24.2680997330526
"E01000676",24.2740515706841
"E01000677",24.3105283464414
"E01000678",24.3325920497748
"E01000679",24.35
"E01000680",24.1456146318416
"E01000681",24.3471829458422
"E01000682",24.3369820212714
"E01000683",24.3787269337656
"E01000684",24.347149760351
"E01000685",24.2509561677717
"E01000686",24.3823643037178
"E01000687",24.3229897116125
"E01000688",24.1871333941248
"E01000689",24.2798841704032
"E01000690",24.1866352388077
"E01000691",24.170131456426
"E01000692",24.2143214669463
"E01000693",24.2488499473027
"E01000694",24.2323242209073
"E01000695",24.1966009049864
"E01000696",24.2148566568279
"E01000697",24.2397617320536
"E01000698",24.2898892107205
"E01000699",24.2010734843381
"E01000700",24.2989611244821
"E01000701",24.27
"E01000702",24.2770349049332
"E01000703",24.35
"E01000704",24.2592465523564
"E01000705",24.1852279847063
"E01000706",24.2889185429952
"E01000707",24.3481988370679
"E01000708",24.3266906696359
"E01000709",24.3482936871557
"E01000710",24.3141047024365
"E01000711",24.3292764072544
"E01000712",24.3072672600732
"E01000713",24.2746438811842
"E01000714",24.3246072694845
"E01000715",24.2936422749333
"E01000716",24.2516957114905
"E01000717",24.2628886079633
"E01000718",24.308700898903
"E01000719",24.516507867596
"E01000720",24.4564331097987
"E01000721",24.5257409470887
"E01000722",24.4732818156829
"E01000723",24.4459506212835
"E01000724",24.5298464935236
"E01000725",24.483163728325
"E01000726",24.5153561551957
"E01000727",24.4187856943086
"E01000728",24.5361599883715
"E01000729",24.46
"E01000730",24.4400056956011
"E01000731",24.3555245654298
"E01000732",24.3288773989105
"E01000733",24.4286241982288
"E01000734",24.3716330891839
"E01000735",24.467885805286
"E01000736",24.2784448952749
"E01000737",24.3881565239885
"E01000738",24.4884176320614
"E01000739",24.4491968764694
"E01000740",24.0154407872444
"E01000741",23.927003668064
"E01000742",24.08
"E01000743",24.1550440859987
"E01000744",24.1699890764314
"E01000745",24.0092948025799
"E01000746",23.86
"E01000747",23.9264090209813
"E01000748",23.6793072971447
"E01000749",24.0912792496073
"E01000750",24.1916765779749
"E01000751",24.1219558312246
"E01000752",24.2275258422955
"E01000753",24.2712359823083
"E01000754",24.3280040291614
"E01000755",24.2798147560868
"E01000756",24.2404303066986
"E01000757",24.23
"E01000758",24.2979833905264
"E01000759",24.1464144855697
"E01000760",24.2274550935957
"E01000761",24.2345464430904
"E01000762",24.2948875366959
"E01000763",24.3508960500299
"E01000764",24.2637523673717
"E01000765",24.2728552262909
"E01000766",24.2699095972663
"E01000767",24.300933873377
"E01000768",24.2634276132877
"E01000769",24.2538975508516
"E01000770",24.3058915508382
"E01000771",24.3382896532318
"E01000772",24.289548964571
"E01000773",24.325507257522
"E01000774",24.3354112213401
"E01000775",24.2877207882683
"E01000777",24.3015427154909
"E01000778",24.30085164292
"E01000779",24.340607669246
"E01000780",24.316288673076
"E01000781",24.2979140374374
"E01000782",24.2831314478269
"E01000783",24.2017504733931
"E01000784",24.188512783328
"E01000785",24.201755943476
