"LSOA11CD","tasmax_avg"
"E01000001",25.8555247787049
"E01000002",25.8498154075302
"E01000003",25.8409536165284
"E01000005",25.8592864679119
"E01000006",25.76
"E01000007",25.7647294402703
"E01000008",25.7700025315614
"E01000009",25.76
"E01000010",25.7676053317721
"E01000011",25.76
"E01000012",25.7683739553243
"E01000013",25.7666683481168
"E01000014",25.7612293909999
"E01000015",25.766949463046
"E01000016",25.7578660102572
"E01000017",25.7507093098096
"E01000018",25.7588880206565
"E01000019",25.7253597501061
"E01000020",25.7224561195953
"E01000021",25.7325517314329
"E01000022",25.726348844894
"E01000023",25.7395483399259
"E01000024",25.7399963516508
"E01000025",25.74
"E01000027",25.6591150492298
"E01000028",25.68
"E01000029",25.6810422589999
"E01000030",25.6596576480789
"E01000031",25.663294581771
"E01000032",25.6900895463678
"E01000033",25.7455387026521
"E01000034",25.76036625899
"E01000035",25.7642117453145
"E01000036",25.7678811560067
"E01000037",25.7780304604795
"E01000038",25.7600973958077
"E01000039",25.7764823526848
"E01000040",25.761970464733
"E01000041",25.76
"E01000042",25.7614011071185
"E01000043",25.7792474996157
"E01000044",25.7682329178122
"E01000045",25.7738491104013
"E01000046",25.7652677282242
"E01000048",25.78
"E01000049",25.78
"E01000050",25.7769440965587
"E01000051",25.78
"E01000052",25.78
"E01000053",25.7990410376836
"E01000054",25.7655611096289
"E01000055",25.7693375389564
"E01000056",25.7891117312989
"E01000057",25.760396785169
"E01000058",25.7670551326941
"E01000059",25.7763465692609
"E01000060",25.742377752196
"E01000061",25.7393030597801
"E01000062",25.74324974427
"E01000063",25.7303393628546
"E01000064",25.7477369170859
"E01000065",25.7417688292268
"E01000066",25.7436141610502
"E01000067",25.7404581360436
"E01000068",25.7551427556429
"E01000069",25.7574014779798
"E01000070",25.7456612773311
"E01000071",25.76
"E01000072",25.756999118556
"E01000073",25.7427705362218
"E01000074",25.7419736497373
"E01000075",25.7536902886728
"E01000076",25.76
"E01000077",25.74
"E01000078",25.7328748324066
"E01000079",25.7481114223263
"E01000080",25.7416156296016
"E01000081",25.7498360782815
"E01000082",25.7309559399919
"E01000083",25.7281579339274
"E01000084",25.7700002007425
"E01000085",25.7795612736045
"E01000086",25.7708616132592
"E01000087",25.801813027576
"E01000088",25.7933016858264
"E01000089",25.8026850947249
"E01000090",25.8288052623773
"E01000091",25.787046181247
"E01000092",25.8032863933656
"E01000093",25.7804335070357
"E01000094",25.7986732121398
"E01000095",25.8036955624592
"E01000096",25.7829112054693
"E01000097",25.7113344208284
"E01000098",25.7173489169333
"E01000099",25.7137542359535
"E01000100",25.7295909433193
"E01000101",25.73
"E01000102",25.7225058926816
"E01000103",25.8020907561528
"E01000104",25.7992086275125
"E01000105",25.7796127962572
"E01000106",25.780056733986
"E01000107",25.7931131848941
"E01000108",25.7879110963728
"E01000109",25.7120220831735
"E01000110",25.6917519905367
"E01000111",25.7064279324599
"E01000112",25.704640482614
"E01000113",25.7076843962228
"E01000114",25.7168788943187
"E01000115",25.6318546478171
"E01000116",25.6395833736011
"E01000117",25.6093481095375
"E01000118",25.6082975829097
"E01000119",25.6186326893309
"E01000120",25.641874011856
"E01000121",25.645730289716
"E01000122",25.6713979306109
"E01000123",25.6654583457365
"E01000124",25.6798023310157
"E01000125",25.6795423294217
"E01000126",25.7339595138893
"E01000127",25.6747737725356
"E01000128",25.72
"E01000129",25.7150798217259
"E01000130",25.6963005444211
"E01000131",25.7215603388016
"E01000132",25.67
"E01000133",25.6637762665858
"E01000134",25.6724512064525
"E01000135",25.6796520581763
"E01000136",25.5229983122443
"E01000137",25.68
"E01000138",25.6805916746101
"E01000139",25.6723393572476
"E01000140",25.5866652965488
"E01000141",25.7291664346845
"E01000142",25.7018668110617
"E01000143",25.6758961321377
"E01000144",25.6872371630918
"E01000145",25.6900948405728
"E01000146",25.6563742925615
"E01000147",25.7569917966692
"E01000148",25.7119694697842
"E01000150",25.7459919989415
"E01000151",25.74
"E01000152",25.6945497866075
"E01000153",25.7038517914692
"E01000154",25.74
"E01000155",25.7357996121047
"E01000156",25.5858995085872
"E01000157",25.65044553965
"E01000158",25.6421096689861
"E01000159",25.6142942370545
"E01000160",25.6891291980495
"E01000161",25.6522743977563
"E01000162",25.6355103985457
"E01000163",25.71
"E01000164",25.6468031502762
"E01000165",25.6872469573054
"E01000166",25.5330968909113
"E01000167",25.575085327593
"E01000168",25.5526405844225
"E01000169",25.5739042691042
"E01000170",25.591192456227
"E01000171",25.5883306561702
"E01000172",25.5741408339167
"E01000173",25.6271804979123
"E01000174",25.5833636195353
"E01000175",25.6009566604261
"E01000176",25.5515575606588
"E01000177",25.5136506122077
"E01000178",25.5533812115168
"E01000179",25.5393319546489
"E01000180",25.5093033903826
"E01000181",25.4732842096903
"E01000182",25.4713128396715
"E01000183",25.51
"E01000184",25.5869180234522
"E01000185",25.5565822460654
"E01000186",25.5890624366429
"E01000187",25.5502607127566
"E01000188",25.4313377366751
"E01000189",25.5541868082047
"E01000190",25.5644410349334
"E01000191",25.6132634627596
"E01000192",25.6304378920457
"E01000193",25.6294359382031
"E01000194",25.6749619050051
"E01000195",25.5323347248107
"E01000196",25.5986332695937
"E01000197",25.5202390236923
"E01000198",25.6449319102548
"E01000199",25.6422095085274
"E01000200",25.6476251981762
"E01000201",25.6748112469537
"E01000202",25.6172560074234
"E01000203",25.6105753000125
"E01000204",25.6375873219001
"E01000205",25.6023880311156
"E01000206",25.5170970851242
"E01000207",25.603990293495
"E01000208",25.5210800208519
"E01000209",25.6297904881229
"E01000210",25.5788236723773
"E01000211",25.6705487999955
"E01000212",25.6197545928819
"E01000213",25.5885134205592
"E01000214",25.581634758802
"E01000215",25.6935763717235
"E01000216",25.69
"E01000217",25.6894961014462
"E01000218",25.6919789845855
"E01000219",25.7283383379966
"E01000220",25.693164532342
"E01000221",25.7596918937691
"E01000222",25.7422732342839
"E01000223",25.735349622498
"E01000224",25.7123818679979
"E01000225",25.6835747645677
"E01000226",25.674180566834
"E01000227",25.6389053129984
"E01000228",25.4181566040444
"E01000229",25.5851388709258
"E01000230",25.5832575409412
"E01000231",25.5841736350236
"E01000232",25.6100125357831
"E01000233",25.6321264330927
"E01000234",25.6103715066498
"E01000235",25.6629506795486
"E01000236",25.6792742356514
"E01000237",25.6581079466373
"E01000238",25.6296302326254
"E01000239",25.6444101673177
"E01000240",25.6668544205504
"E01000241",25.6452532288202
"E01000242",25.6216057177555
"E01000243",25.6219873984229
"E01000244",25.6394194719814
"E01000245",25.6361157443697
"E01000246",25.4307626916274
"E01000247",25.5155775440112
"E01000248",25.29932957061
"E01000249",25.3536041211444
"E01000250",25.3180679452153
"E01000251",25.5482113432668
"E01000252",25.4940206317617
"E01000253",25.3108473383482
"E01000254",25.3094016108412
"E01000255",25.4650479447323
"E01000256",25.6079758342875
"E01000257",25.6211918826546
"E01000258",25.5340431720339
"E01000259",25.62115871753
"E01000260",25.6345820248778
"E01000261",25.3924789558919
"E01000262",25.5161175261393
"E01000263",25.499164838399
"E01000264",25.5596679267884
"E01000265",25.54
"E01000266",25.5108389825953
"E01000267",25.5462387037451
"E01000268",25.5377067126038
"E01000269",25.51
"E01000270",25.5469913279473
"E01000271",25.509110687652
"E01000272",25.5224375245276
"E01000273",25.491843279951
"E01000274",25.5388399829633
"E01000275",25.5822141254893
"E01000276",25.5615665643737
"E01000277",25.6095001788446
"E01000278",25.586228721635
"E01000279",25.4314008541706
"E01000280",25.5076816442541
"E01000281",25.4810851465554
"E01000282",25.5098165887726
"E01000283",25.532661936977
"E01000284",25.5049759008663
"E01000285",25.4469127032895
"E01000286",25.4036172572816
"E01000287",25.46
"E01000288",25.4969062662164
"E01000289",25.4945838244708
"E01000290",25.339744617627
"E01000291",25.4884040264295
"E01000292",25.3620312928207
"E01000293",25.3725219121748
"E01000294",25.349809731247
"E01000295",25.5218288154369
"E01000296",25.5647800162166
"E01000297",25.5313328530085
"E01000298",25.5411694302723
"E01000299",25.5299171501004
"E01000300",25.6047124511289
"E01000301",25.5688631740409
"E01000302",25.5525723143453
"E01000303",25.5724793925596
"E01000304",25.638452802876
"E01000305",25.7653814600669
"E01000306",25.6585369818992
"E01000307",25.7449099230708
"E01000308",25.7494785622979
"E01000309",25.6498909188874
"E01000310",25.6785358539851
"E01000311",25.6994042555786
"E01000312",25.7311819833066
"E01000313",25.698617626174
"E01000314",25.65
"E01000315",25.5895601335049
"E01000316",25.5365452494707
"E01000317",25.5413213738829
"E01000318",25.5268915000115
"E01000319",25.5496173214011
"E01000320",25.5078572651742
"E01000321",25.5017933839425
"E01000322",25.5110144179749
"E01000323",25.513045499099
"E01000324",25.5919998821772
"E01000325",25.8380849027722
"E01000326",25.9009165851253
"E01000327",25.7618733569421
"E01000328",25.8674194130878
"E01000329",25.8472455240967
"E01000330",25.7623260435399
"E01000331",26.0003317067337
"E01000332",25.7499965150207
"E01000333",25.7240584244677
"E01000334",25.7042257906809
"E01000335",25.8923358977654
"E01000336",25.8633676487231
"E01000337",25.7360808700877
"E01000338",25.7586730633838
"E01000339",25.8765617889902
"E01000340",25.8027801436645
"E01000341",25.82
"E01000342",25.8610047991078
"E01000343",25.8452317463376
"E01000344",25.8918414595335
"E01000345",25.91
"E01000346",25.8905390605787
"E01000347",25.8400004856501
"E01000348",25.9303434429102
"E01000349",25.9079385392685
"E01000350",25.9162652020428
"E01000351",25.9486742293582
"E01000352",25.8674709793161
"E01000353",25.7249615461161
"E01000354",25.7052362795557
"E01000355",25.75
"E01000356",25.7179024942715
"E01000357",25.7296299762149
"E01000358",25.7137299181023
"E01000359",25.666591053468
"E01000360",25.78
"E01000361",25.8520545446791
"E01000362",25.8298866166882
"E01000363",25.8881726457387
"E01000364",25.940923687055
"E01000365",25.7585053563125
"E01000366",25.7688664134388
"E01000367",25.9036183080405
"E01000368",25.8993950205846
"E01000369",25.8049396355411
"E01000370",25.7935247552244
"E01000371",25.8334795842343
"E01000372",25.773108575583
"E01000373",25.94
"E01000374",26.0556136483311
"E01000375",26.0644010180602
"E01000376",25.9827348067345
"E01000377",25.9332963728479
"E01000378",26.0383543512525
"E01000379",26.055973715249
"E01000380",25.9583084532467
"E01000381",26.0101009402694
"E01000382",25.9696066793961
"E01000383",25.9794747811211
"E01000384",25.8706388227162
"E01000385",26.0284729392856
"E01000386",25.9993037003309
"E01000387",25.9587373871722
"E01000388",25.7621888567652
"E01000389",25.792073082831
"E01000390",25.8609965076007
"E01000391",25.8389483791448
"E01000392",25.7494359913088
"E01000393",25.780276806087
"E01000394",25.7760662189289
"E01000395",25.5630928932815
"E01000396",25.6265578081692
"E01000398",25.6680214588521
"E01000399",25.6670734254489
"E01000400",25.6717516653729
"E01000401",25.707170621123
"E01000402",25.7483991480758
"E01000403",25.9160205009451
"E01000404",25.9
"E01000405",25.9101214070689
"E01000406",25.8380740272011
"E01000407",25.7989231188517
"E01000408",25.9093799866968
"E01000409",25.7284504328016
"E01000410",25.6741253907699
"E01000411",25.7411490272003
"E01000412",25.6217315415661
"E01000413",25.8228859223312
"E01000414",25.7227420376289
"E01000415",25.68
"E01000416",25.88
"E01000417",25.7400453563959
"E01000418",25.7892232810238
"E01000419",25.6222996419019
"E01000420",25.675230831049
"E01000421",25.65643595092
"E01000422",25.88
"E01000423",25.8300215707946
"E01000424",25.8841229546638
"E01000425",25.8640264781544
"E01000426",25.8622832979835
"E01000427",25.8030799960717
"E01000428",25.8413262979315
"E01000429",25.9706575414481
"E01000430",26.0254001131607
"E01000431",25.94
"E01000432",25.9929875154072
"E01000433",25.9609947754288
"E01000434",26.0505179784298
"E01000435",25.95
"E01000436",25.6765123400525
"E01000437",25.74
"E01000438",25.7507140692787
"E01000439",25.7684629244582
"E01000440",25.733740790544
"E01000441",25.748215192467
"E01000442",25.7121757697995
"E01000443",25.9663827527651
"E01000444",26.0012780470555
"E01000445",25.9958216386793
"E01000446",25.9708967913208
"E01000447",26.0327405751015
"E01000448",25.9869567529527
"E01000449",25.9745398421962
"E01000450",25.6391579225007
"E01000451",25.6679231639032
"E01000452",25.6868597291729
"E01000453",25.7278492618322
"E01000454",25.712553532954
"E01000455",25.7140446966685
"E01000456",25.7299743511663
"E01000457",25.8836329910077
"E01000458",25.9217735320796
"E01000459",25.8597979929999
"E01000460",25.9280578650509
"E01000461",25.9411897858354
"E01000462",25.9172243773592
"E01000463",25.8946159721888
"E01000464",25.8852423496757
"E01000465",25.8917784861117
"E01000466",25.8777079690414
"E01000467",25.8328336198947
"E01000468",25.8319525342909
"E01000469",25.8493011587055
"E01000470",25.8604135429574
"E01000471",25.8
"E01000472",25.8
"E01000473",25.7718768041322
"E01000474",25.76
"E01000475",25.7689409972413
"E01000476",25.7774121168002
"E01000477",25.7972786278572
"E01000478",25.7975202501281
"E01000479",25.7052620869459
"E01000480",25.7008071982134
"E01000481",25.6909411739156
"E01000482",25.7453560787934
"E01000483",25.7772113266519
"E01000484",25.735724706248
"E01000485",25.7420888032351
"E01000486",25.6869008644701
"E01000487",25.7342815357312
"E01000488",25.74
"E01000489",25.7034183707498
"E01000490",25.73
"E01000491",25.7031178254994
"E01000492",25.7083864205974
