"LSOA11CD","tasmax_avg"
"E01000001",23.712500788771
"E01000002",23.7096308150604
"E01000003",23.6927352325212
"E01000005",23.7092864679119
"E01000006",23.5988315125175
"E01000007",23.6094588805407
"E01000008",23.6200025315614
"E01000009",23.6
"E01000010",23.6125551568272
"E01000011",23.6
"E01000012",23.6167479106486
"E01000013",23.5823444234737
"E01000014",23.5780545268668
"E01000015",23.576949463046
"E01000016",23.5678660102572
"E01000017",23.5607093098096
"E01000018",23.5688880206565
"E01000019",23.5453597501061
"E01000020",23.5424561195953
"E01000021",23.5551034628657
"E01000022",23.5475748236982
"E01000023",23.5690966798518
"E01000024",23.5640304978707
"E01000025",23.5684322735275
"E01000027",23.4330066583825
"E01000028",23.46
"E01000029",23.4687307478641
"E01000030",23.4396576480789
"E01000031",23.4479287288989
"E01000032",23.4879830897996
"E01000033",23.5428452209418
"E01000034",23.5503775178267
"E01000035",23.5652911505836
"E01000036",23.5638683624303
"E01000037",23.5537820243293
"E01000038",23.540180896365
"E01000039",23.5664674117767
"E01000040",23.5929556970994
"E01000041",23.59
"E01000042",23.5921016606778
"E01000043",23.6188712494236
"E01000044",23.6074996892434
"E01000045",23.610773665602
"E01000046",23.5963018534715
"E01000048",23.63
"E01000049",23.6296756253464
"E01000050",23.6254161448381
"E01000051",23.63
"E01000052",23.6220387402751
"E01000053",23.6190410376836
"E01000054",23.5936764633778
"E01000055",23.5993375389564
"E01000056",23.6098571557762
"E01000057",23.590396785169
"E01000058",23.59
"E01000059",23.5963465692609
"E01000060",23.5405814066111
"E01000061",23.5318238262406
"E01000062",23.5454321437485
"E01000063",23.5303393628546
"E01000064",23.5516053756289
"E01000065",23.5476146242952
"E01000066",23.5736141610502
"E01000067",23.5704581360436
"E01000068",23.5926322585209
"E01000069",23.5874014779797
"E01000070",23.5797515812878
"E01000071",23.59
"E01000072",23.586999118556
"E01000073",23.5727705362218
"E01000074",23.5667068959034
"E01000075",23.5805354330091
"E01000076",23.59
"E01000077",23.56
"E01000078",23.552403395357
"E01000079",23.5601914246281
"E01000080",23.56
"E01000081",23.56
"E01000082",23.5326578346686
"E01000083",23.5481579339274
"E01000084",23.59
"E01000085",23.5905455758265
"E01000086",23.59
"E01000087",23.6222108780893
"E01000088",23.6099525287396
"E01000089",23.6213425473624
"E01000090",23.6491904476108
"E01000091",23.627046181247
"E01000092",23.6421790565508
"E01000093",23.6204335070357
"E01000094",23.6372726001397
"E01000095",23.6313926911886
"E01000096",23.62
"E01000097",23.5140032624851
"E01000098",23.5320467507999
"E01000099",23.5206574665646
"E01000100",23.5304090566807
"E01000101",23.53
"E01000102",23.5374941073184
"E01000103",23.6096937028789
"E01000104",23.5996043137563
"E01000105",23.59
"E01000106",23.590028366993
"E01000107",23.5891957279555
"E01000108",23.5865408806539
"E01000109",23.5120220831735
"E01000110",23.482627985805
"E01000111",23.5046418986898
"E01000112",23.5019609341773
"E01000113",23.5074061161095
"E01000114",23.5145951793418
"E01000115",23.4423683129343
"E01000116",23.4495833736011
"E01000117",23.4193481095375
"E01000118",23.4192334432543
"E01000119",23.4376603889989
"E01000120",23.4522625873261
"E01000121",23.4627301039685
"E01000122",23.4913252942468
"E01000123",23.4839398853458
"E01000124",23.4996984944183
"E01000125",23.4595423294217
"E01000126",23.5139595138893
"E01000127",23.4547737725356
"E01000128",23.5
"E01000129",23.4950798217259
"E01000130",23.4763005444211
"E01000131",23.5020737746872
"E01000132",23.45
"E01000133",23.4437762665858
"E01000134",23.4524512064525
"E01000135",23.4832459102221
"E01000136",23.3329983122443
"E01000137",23.49
"E01000138",23.4905916746101
"E01000139",23.4861696786238
"E01000140",23.3966652965488
"E01000141",23.5394158309589
"E01000142",23.5118668110617
"E01000143",23.4917531103185
"E01000144",23.48783136077
"E01000145",23.4900948405728
"E01000146",23.4594311750559
"E01000147",23.5374215400022
"E01000148",23.4987749043869
"E01000150",23.5399957124361
"E01000151",23.52
"E01000152",23.4745497866075
"E01000153",23.4838517914692
"E01000154",23.52
"E01000155",23.5169083265887
"E01000156",23.4135622215168
"E01000157",23.4744158370066
"E01000158",23.4616803088099
"E01000159",23.4325491522828
"E01000160",23.5091291980495
"E01000161",23.4722743977563
"E01000162",23.4555103985457
"E01000163",23.53
"E01000164",23.46764964041
"E01000165",23.5072469573054
"E01000166",23.3220980105953
"E01000167",23.3525187393947
"E01000168",23.3449046428647
"E01000169",23.3594277765738
"E01000170",23.3856098884816
"E01000171",23.3719422134752
"E01000172",23.3792252978763
"E01000173",23.428584365415
"E01000174",23.3775340719772
"E01000175",23.406693210813
"E01000176",23.362773958027
"E01000177",23.3329204897662
"E01000178",23.3727636721819
"E01000179",23.3534655637191
"E01000180",23.3294775427869
"E01000181",23.3024631572677
"E01000182",23.3010119600478
"E01000183",23.33
"E01000184",23.4021471294718
"E01000185",23.3672657968524
"E01000186",23.3639452412233
"E01000187",23.3202933018511
"E01000188",23.1956638408957
"E01000189",23.3241868082047
"E01000190",23.3350754684953
"E01000191",23.3908811113914
"E01000192",23.4104378920457
"E01000193",23.4070544104979
"E01000194",23.4549619050051
"E01000195",23.2970332150871
"E01000196",23.4020804971275
"E01000197",23.3302390236923
"E01000198",23.4447129883496
"E01000199",23.4422095085274
"E01000200",23.4476251981762
"E01000201",23.4748492215007
"E01000202",23.4217472071303
"E01000203",23.4175677233664
"E01000204",23.4361167219587
"E01000205",23.4123880311156
"E01000206",23.3342123602059
"E01000207",23.4155277569728
"E01000208",23.3439432948833
"E01000209",23.4389705394936
"E01000210",23.3916118396197
"E01000211",23.4760683854557
"E01000212",23.4295184346167
"E01000213",23.4069662519819
"E01000214",23.3916295265007
"E01000215",23.5
"E01000216",23.4994465594849
"E01000217",23.4989922028925
"E01000218",23.4983312871024
"E01000219",23.5283389243865
"E01000220",23.4957177733503
"E01000221",23.5596918937691
"E01000222",23.5437070915018
"E01000223",23.5406440682834
"E01000224",23.5223521217118
"E01000225",23.486616004141
"E01000226",23.454180566834
"E01000227",23.4150542004244
"E01000228",23.1797289629109
"E01000229",23.349301591493
"E01000230",23.357062032391
"E01000231",23.3455648466981
"E01000232",23.3800188036747
"E01000233",23.4058141719415
"E01000234",23.381407338798
"E01000235",23.4428587796096
"E01000236",23.479275862262
"E01000237",23.4549145483948
"E01000238",23.4296302326254
"E01000239",23.4344101673177
"E01000240",23.4575977887831
"E01000241",23.4393611614177
"E01000242",23.4216057177555
"E01000243",23.4209936992115
"E01000244",23.4297097359907
"E01000245",23.4356186016462
"E01000246",23.1962231163865
"E01000247",23.2877473211592
"E01000248",23.054582734202
"E01000249",23.1035448055882
"E01000250",23.0785290155354
"E01000251",23.323410641656
"E01000252",23.2660309476426
"E01000253",23.061433639562
"E01000254",23.0607814952409
"E01000255",23.2415195237234
"E01000256",23.3877759277403
"E01000257",23.4111290484861
"E01000258",23.3066536492148
"E01000259",23.4149743087462
"E01000260",23.4187936721835
"E01000261",23.1624789558919
"E01000262",23.3009658265489
"E01000263",23.269164838399
"E01000264",23.3294231522497
"E01000265",23.35
"E01000266",23.315095814023
"E01000267",23.3362387037451
"E01000268",23.3189421107983
"E01000269",23.2900126511146
"E01000270",23.335482910295
"E01000271",23.2973174816829
"E01000272",23.3181833515984
"E01000273",23.284279602886
"E01000274",23.3476731304257
"E01000275",23.3722735386602
"E01000276",23.3480447362745
"E01000277",23.3995493249617
"E01000278",23.3776022693034
"E01000279",23.208740708986
"E01000280",23.2968826533012
"E01000281",23.28
"E01000282",23.3010317818488
